actives,decoys,cid
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,Cc1coc(-c2ccc(CNC(=O)N3CC(C)CC3c3ccc(-c4cn[nH]c4)cc3)cc2)n1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,Cc1cc(C)c2c(c1)C(=O)N=C2c1ccn2c1CC(CNC(=O)c1cccc(NN)c1)CC2,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CCc1cc(-n2nc(C)c3ccc(NC(=O)C=Cc4ccc5c(c4)CCC5)cc3c2=O)n[nH]1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,Cc1ccc2c(c1)N(C(=O)CN1CCN(Cc3cc(-c4ccccc4)[nH]n3)C(C)C1)CCO2,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,Cc1ccc(CNc2cccc(-c3nc4nc(CO)c5c(n4n3)CC(C)(C)CC5=O)c2)cc1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,Cc1cc(C)c(C)c(-c2ncnc(N(Cc3cc4c(cc3C)=CC=4)C3CC(=O)NC3=O)n2)c1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,C=Nc1cc(C)c2c(c1NC(=O)NC1(Cn3c(=O)n(C)c4ccccc43)CCC1)CCCC2,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,COc1ccccc1C(C1=C(NC2=CCC=C2C#N)CNC1=O)n1ncc2cc(C)ccc21,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CC=CC1=CNC2=C(CCC2)C1c1ccc(N(NC=O)c2n[nH]c(=O)c3ccccc23)cc1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,O=C(Nc1ccc2c(c1)nc1n2CCN(C(=O)c2ccc3c(c2)CCN3)C1)c1ccccc1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CC(C)c1cc2n(n1)CC(=O)NNc1ccccc1CCN(c1cccc3c1=CCC=3)C2=O,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CC1=C(c2ccccc2)CC(Cc2cnn(C)c2)(NC(=O)C(=O)Nc2ccc(N)cc2)CC1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CCc1ccc(-c2n[nH]cc2C(=O)N(CC)Cc2ccc(C=C3C(=O)NN=C3C)cc2)cc1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CNC(=O)C(Cc1cccc(C)c1C)Nc1ccc(-n2cc(CN3CCOCC3)cn2)cc1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,O=C1NC2c3ccccc3CN2C(=O)CNCCCNc2ccc(cc2)N1c1ccccc1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CCCC(CNC(=O)c1ccc(N2CCC2)cc1)c1nc2c3ccccc3[nH]c(=O)c2n1C,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CCc1nc(Nc2ccc(Oc3ccccc3)c(NC(=O)C3=NC=CC3)c2)nc2c1CCC2,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CC1(CC#N)CCCCN1C(=O)COc1ccccc1-c1cc(N=Cc2ccccc2)[nH]n1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CC1CCCCN1C(=O)C(C)n1c(C=Cc2cccnc2)ncc(Nc2ccccc2)c1=O,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CCCNCc1ccc(C(=O)N(c2ccc(C)cc2)C2CN(C)C(=O)c3ncccc32)n1C,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,C=c1cccc(CNc2cncc(-c3cnc(C)cc3C(=O)N3CC(O)CC3C)n2)c1=CC,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,COc1ccc(N2CCN(c3nc(=O)cc(C(C)Cc4cccc(C)c4)[nH]3)CC2)c(C#N)c1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CCNC(=O)c1cccc(N=c2c(=O)n(-c3cccc(C(C)(C)C)c3)[nH]c3c2ccn3C)c1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,N#CCCN(CN1CCC(CN)c2ccccc21)C(=O)C(=O)Nc1ccc2ccccc2c1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,C=CCNC(=O)C=C1CCC(NC(=O)N(Cc2nccnc2C)C2CCc3ccccc32)C1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CN1C(=O)C(NCc2ccc3c(c2)CCCC3)CCC1Oc1ccc2c(c1)C=CC(N)=NN2,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,C=c1cccc(CNC(=O)C(=Cc2nn(C)nc2C)C(=O)Nc2ccc(C)c(C)c2)c1=CC,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,Cc1nc(-c2ccccc2C(=O)Nc2ccncc2)ncc1C(=O)N1CCc2ccccc21,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,Cc1cccc(C(=O)NC2=CN(C=C(C#N)C(=O)NC3CC3)C(c3ccccc3)CCC2)n1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,Cc1ccc(C)c(CNC(=O)Nc2ccc(N(Cc3ccccn3)CC3CCCO3)nc2)c1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,O=C(C=C1CCc2ccc(NC(=O)N3CCN(C4=CCN=C4)CC3)cc21)Nc1ccccc1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CC(=N)C1=c2c(NC(=O)NCc3ccccc3Oc3ccc(CC#N)cc3)ccnc2=CC1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,COc1ccccc1C1C(C#N)=C2NC(=O)Cc3ccccc3N2c2c(C#N)cncc21,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CC(NC(=O)Nc1ccccc1)C(=O)N(Cc1cccc(N2CCCC2)n1)c1ccccc1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,Cc1ccc(C(NC(=O)C=C2CCN=C2N)C(=O)N2CCN(Cc3ccccc3)CC2)cc1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CNC(=O)C=CC=CCCc1nnc(C(C)NC(=O)c2ccc(C)cc2)n1-c1ccccc1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,O=C(C=Cc1ccc(N2CCC3CCCC3C2)cc1)NC1=CC(=Nc2cccnc2)NC1=O,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,C=C1CN(C(=N)N)C(COC(=O)c2cccc(-c3ccc4cccc(C)c4n3)c2)NC1=CC,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CC(C)Oc1ccccc1C(C)c1nc2cccc(C=C3CCN(C(N)=O)CC3)n2n1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CNC(=O)c1cc(C2CCCCN2C(=O)NCC2C=CN(c3ccccc3)N=C2)ccc1C,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CCC(=C1C(=O)N=C(C2=CCN=C2)N=C1NCC(=O)NCc1ccccc1)c1ccccc1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CCC1=CC(=C(C)NNC)C(=O)Nc2ccccc2CC(=O)N(c2ccccc2C#N)CC1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,Cc1ccc(NC(=O)N(N=c2cc3c(c4n2CCCCC=4)=CC=CO3)C2CCNCC2)cc1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,C=C1C=C(C=CC(=O)Nc2cccc(C(=O)N(CC)c3ccccc3C#N)c2C)C(C)=NN1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CCCn1c(O)c(C=NN(C)C(=O)c2cc(NCC3=CCC=N3)ccc2C)c2ccccc21,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,Cc1cccc(NC(=O)CN(C(=O)NCc2ccc(C)nc2)C(C)c2cccc(C#N)c2)c1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,C=CC(=CC)CC1=NC(=O)N(c2cccc(C)c2)CCC(c2ccccc2)=NNC(=O)CN1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,Cc1cc2c(c3c(=O)[nH]cc(CCCCNC=CC=N)c13)CCN(C(=O)c1cccnc1)C2,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CC=C1CC=C(C)C=C1N1CCN(C(=O)c2cc(=O)[nH]c(Nc3cc(C)cc(C)c3)n2)CC1,156461837
C1CC2CN(CC2C1)CC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CN=C(N)C1CCCCN1Cc1ccc(NC(=O)N(C)Cc2cc3ccccc3o2)cc1C,156461837
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Cc1ccc(N=C(NC(=O)Cn2c(=O)[nH]c3ccccc32)Nc2cccc(C)c2C)cc1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Cc1nnccc1Oc1ccc(-c2[nH]nc(C)c2CNc2ccc3c(c2)C(O)CC3)cc1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CC(=CC(=O)Nc1ccc(C)cc1C)c1ccc(C(=O)N(CCC#N)c2cc[nH]n2)cc1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Cc1nn(C)cc1C(C)c1cccc(Nc2c(C)nc(-c3ccccc3O)[nH]c2=O)c1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Cc1[nH]ncc1N(Cc1ccccn1)C(=O)NCCc1ccccc1Oc1ccccc1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Cc1ccc(NC(=O)NCC(NC(=O)N(C)c2ccccc2)c2ccc(C#N)cc2)cc1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Cc1ccc(C(CNC(=O)Nc2ccccc2)NC(=O)c2cn3cccc(C)c3n2)cc1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,C=CC(=CC)NC(=O)c1cc(-c2ccc(C(=O)NCC)nc2C)nc(-c2ccccc2)n1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,C=C1C=C(Cn2c(=NC(=CC(N)=O)COc3ccccc3)n(C)c3ccccc32)C=NC1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CNCc1ccc(C)cc1NC(=O)Cc1cccc(-n2ccc(CN3CCOCC3)n2)c1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CCc1ccc(CNc2cc(C(=O)Nc3nc(CC)c4c(n3)CCC4)c(CO)cn2)cc1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,C=C1CNc2nc(C(=O)NC(=Cc3cccc(-c4ccccc4)c3)C(N)=O)cn2C1=CC,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Nc1cnccc1N(CC1=CCC=C1)Cc1cccc(-c2cnc(COCCO)cn2)c1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Cc1cnc(CNC(=O)c2cncc(CNC(=O)c3cccc4ccccc34)c2)nc1C,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CC(Cc1c(C#N)cnn1C1=Cc2ccccc2NC(=O)N1CCCO)c1ccccc1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CC(NC(=N)N)C(=O)N(c1ccccc1)c1ccc(NC(=O)CCc2ccccc2)cc1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CCc1nc(-c2ccc(NC(=O)CN3CCCCCC3c3cccc(OC)c3)cc2)n[nH]1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Cc1ccc(CC(C)NC(=O)c2c(C)nc(CO)n(Cc3ccccc3)c2=N)cc1C#N,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Cc1ccc(NC(=O)NN=Cc2cncnc2OCc2ccccc2C2CCCC2)cc1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,COc1cc(C)c(C)c(C#N)c1CNC(=O)Nc1cc(C)ccc1Nc1cccc(C)n1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CNC(=O)c1cn(Cc2cccc(C=c3[nH]c(=Cc4ccccc4)[nH]c3=O)c2)cn1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,C=c1cc(CNC(=O)NC(=NC=C(C)c2cc(C)no2)c2ccccc2)nc2c1=CCN2,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Cc1cccc(NC(=O)NC(Cc2ccccc2)CN2C(=O)NCC2c2ccncc2)c1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CCC(Cc1cccc(C)c1)NC(=O)c1nc2ccccc2nc1NN1CCCCC1=O,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,C=C(C)CNC(=O)C=C1CCCC(=CC(=O)Nc2ccc(C)c(C)c2)C1=Cc1nc[nH]n1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CC1Cc2[nH]ccc2-c2cc(CNC(=O)CCC(=O)N3CCc4cnn(C)c4C3)ccc21,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CC(C)C#Cc1cccc(C(=O)NCC(=O)Nc2cncc(-c3ccc(C#N)cc3)n2)c1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,O=C1CC(c2ccccc2)N=C(N=C(C(=O)NC2=CCC=C2)c2c[nH]c3ccccc23)N1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CC=C1C(=N)Nc2cc(-n3c(=O)n(C(C)C(=O)N(CC)C(C)C)c4ccccc43)ccc21,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CC(=O)Nc1ccc(N(CC(=O)Nc2cccc3ccccc23)C2CCN(C)CC2)nc1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,C=NC(=CC)N1CCC(Nc2cccc(C)c2C(=O)Nc2ccc3c(c2)CC=CN3)C1=O,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CCCCC(=O)c1ccc(C)cc1NC(=O)c1ccc(C=Nc2nccc(C)n2)cc1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,O=C(NN1CCc2ccccc2C1)c1cnc(C2=CCC=C2)n(Cc2cccnc2)c1=O,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CC1CCC(C)(NC(=O)N(N=Cc2cccnc2)c2ccc(-c3ccc[nH]3)cc2)CC1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,C=c1ncn(N(CC)C(=O)c2cc(N)ccc2-c2ccc(N3CCOCC3)cc2)c1=CC,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Nc1nc(C2CCCCCO2)ncc1C(=O)Cn1c(C2CCCCC2)nc2ccccc21,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CCC=C(C)n1nc(C)c2cc3c(NC(=O)CN(CC)C(=O)N(C)C)cccc3cc21,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,C=C(C)C(NC(=O)c1cccc(CNC(=O)Nc2c(C)cccc2C=NNC)c1)=C(C)C,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,C=C1CN(Cc2ccncc2CNC(=O)CCNC(=O)Nc2ccccc2C)CC1=CC,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,C=C(C)C1=CCC2=C1CN(C(=O)c1cc(N)ccc1OCCc1nnc3n1CCC3)CC2,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,C=CC(=C)CC(C)CNC(=O)C(C)=C(C)C=C1Nc2ccc(-n3ccnc3)cc2NC1=O,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,C=C(C)CNc1ccc(CN2CC3(CCCCC3)N(Cc3nc(=C)c(=C)[nH]3)C2=O)c(O)c1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CC(C)=CC(=O)Nc1cccc(C=C(C)C(=O)N2CCN(Cc3cc(C)n[nH]3)CC2)c1C,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,C=C(C)c1nc(CNc2nc3ccc(C)cc3cc2CNC(=O)CCC2CCCO2)c[nH]1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,C=CC(=CC)C1=C(Nc2cnn(Cc3cc(N)ccc3OC)c2CC)C(=O)N(C)CCC1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CC(C)(C)c1cccc(N2C(=O)CN(CCNc3nccc4cc(C#N)ccc34)C2=O)c1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Cc1c[nH]cc1-c1cccc(C=C2NC(=O)N(Cc3ccncc3)C(=O)N2)c1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,CC=C(C)C(C)=C(C)C(=O)Nc1cc(C)c(NC(=O)C2=CC(C)n3ccnc3N2)c(C)c1,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Cc1ccc2c(c1)N(C(=O)CN(C(=O)Nc1[nH]ncc1C)c1ccccc1C)C(C)C2C,156461854
CC1(CCC1)CNCC2=CC3=C(N2)C=C(C=C3)CNC(=O)C4=CC(=O)N5C=CC=CC5=N4,Cc1ccc(N=Nc2c(NC(=O)C3(C)CCC3)c(=O)[nH]n2C(C)C2CC2)c2ccccc12,156461854
C1CC12CC(C2)CNCC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,C=c1[nH]c(=O)c(C=C(C(=O)Nc2ccccc2C)c2ncn(-c3ccccc3)n2)cc1=CC,156748991
C1CC12CC(C2)CNCC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CCOc1cc2c(cc1-c1nc3cc(C(C)NC(=O)Cc4c[nH]nc4C)ccc3[nH]1)CCC2,156748991
C1CC12CC(C2)CNCC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CCc1ccc(CC2CN(c3nc(C4CC4)c(C(=O)Nc4ccc(C)c(C)c4)[nH]3)CCO2)[nH]1,156748991
C1CC12CC(C2)CNCC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CC(C)(C)c1n[nH]cc1C(=O)NC(=O)c1cccc(NC(C2=CCN=C2)c2ccccc2)c1,156748991
C1CC12CC(C2)CNCC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,Cc1n[nH]cc1NC1Cc2ccc(CC(=O)Nc3ccc(C#N)cc3)cc2C=C1CO,156748991
C1CC12CC(C2)CNCC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,C=CCNC(=O)c1cccc(C(Nc2cc(C)c3c(c2C)COCN3)n2nc(C)cc2C)c1,156748991
C1CC12CC(C2)CNCC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CCCCCc1cc(C(=O)N(CC)CC2CCNC2=O)n(-c2ccc3cc(N)ccc3c2)n1,156748991
C1CC12CC(C2)CNCC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,Cc1cccn1Cc1ccc(N2CCOC(C)(C)C2)c(C(=O)Nc2nc3ccccc3[nH]2)c1,156748991
C1CC12CC(C2)CNCC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CC(=N)c1ccc(C)c(N(C)c2cc(C)c(C)c(NC(=O)NCc3cc(C)cc(=O)[nH]3)c2)c1,156748991
C1CC12CC(C2)CNCC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CC(C)(C)CNc1cccc(Cc2ccc(NCCN3C(=O)C(O)c4ccccc43)nn2)c1,156748991
C1CC12CC(C2)CNCC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CNCC(O)c1ccc(N2CCN(C(=O)Nc3cccc4ccc5[nH]ccc5c34)CC2)cc1,156748991
C1CC12CC(C2)CNCC3=CC4=C(N3)C=C(C=C4)CNC(=O)C5=CC(=O)N6C=CC=CC6=N5,CCNCc1cc2cc(C)ccc2n1Cc1ccc2c(C(=O)NCC(C)C)n[nH]c(=O)c2c1,156748991
